gauge,streamflow_model,objective_function,optimiser,parameter,parameter_value,loglikelihood,AIC,exit_message,near_bounds
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,sd,9.810467942089494,122.10760780248276,258.2152156049655,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,scale_CO2,3.708472708975365e-8,122.10760780248276,258.2152156049655,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,a0,-38.980410737395914,122.10762587734351,258.215251754687,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,a1,0.06029303603300046,122.10762587734351,258.215251754687,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,a3,-0.9999859043955812,122.10762587734351,258.215251754687,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,a4,105.04285920072289,122.10762587734351,258.215251754687,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,a5,111.85006019318674,122.10762587734351,258.215251754687,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,sd,9.809861107826778,122.10762587734351,258.215251754687,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,scale_CO2,2.0103252656061487e-7,122.10762587734351,258.215251754687,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,a0,-38.98404581724469,122.1076610253813,258.2153220507626,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,a1,0.06029212164742948,122.1076610253813,258.2153220507626,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,a3,-0.9999502102668315,122.1076610253813,258.2153220507626,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,a4,104.8643325502195,122.1076610253813,258.2153220507626,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,a5,111.8497556179581,122.1076610253813,258.2153220507626,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,sd,9.814930764178088,122.1076610253813,258.2153220507626,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,scale_CO2,1.464897033199201e-7,122.1076610253813,258.2153220507626,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,a0,-39.0081878739021,122.10761797186278,258.2152359437256,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,a1,0.060306040480610265,122.10761797186278,258.2152359437256,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,a3,-0.9999977911725089,122.10761797186278,258.2152359437256,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,a4,105.16037626081231,122.10761797186278,258.2152359437256,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,a5,111.84996163204192,122.10761797186278,258.2152359437256,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,sd,9.80719679793058,122.10761797186278,258.2152359437256,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_separate_shifted_CO2_seasonal_ratio,CO2_variable_objective_function,cma_result,scale_CO2,2.177947447174336e-7,122.10761797186278,258.2152359437256,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a0,-39.38357319453149,122.48069566246953,252.96139132493906,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a1,0.060408739693116345,122.48069566246953,252.96139132493906,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a4,107.21571438011506,122.48069566246953,252.96139132493906,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,sd,9.92938139119438,122.48069566246953,252.96139132493906,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a0,-39.38356849994727,122.48069566246951,252.96139132493903,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a1,0.06040873692725202,122.48069566246951,252.96139132493903,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a4,107.21571182949828,122.48069566246951,252.96139132493903,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,sd,9.929381931460295,122.48069566246951,252.96139132493903,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a0,-39.38356892465873,122.48069566246951,252.96139132493903,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a1,0.06040873669103901,122.48069566246951,252.96139132493903,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a4,107.21572336422014,122.48069566246951,252.96139132493903,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,sd,9.92938198529527,122.48069566246951,252.96139132493903,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a0,-39.38357057016782,122.48069566246946,252.96139132493892,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a1,0.06040873772282958,122.48069566246946,252.96139132493892,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a4,107.2157134835806,122.48069566246946,252.96139132493892,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,sd,9.929381804807628,122.48069566246946,252.96139132493892,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a0,-39.383567643865774,122.48069566246944,252.9613913249389,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a1,0.06040873606317777,122.48069566246944,252.9613913249389,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a4,107.2157063983031,122.48069566246944,252.9613913249389,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,sd,9.929381646965828,122.48069566246944,252.9613913249389,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a0,-39.383569110723386,122.48069566246949,252.96139132493897,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a1,0.06040873719342158,122.48069566246949,252.96139132493897,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a4,107.21570573569528,122.48069566246949,252.96139132493897,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,sd,9.92938186370717,122.48069566246949,252.96139132493897,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a0,-39.383570596461766,122.48069566246951,252.96139132493903,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a1,0.0604087381377707,122.48069566246951,252.96139132493903,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a4,107.21571441234329,122.48069566246951,252.96139132493903,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,sd,9.929382055669487,122.48069566246951,252.96139132493903,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a0,-39.38356776516855,122.48069566246946,252.96139132493892,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a1,0.060408735978788576,122.48069566246946,252.96139132493892,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a4,107.21571158849895,122.48069566246946,252.96139132493892,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,sd,9.929381401303463,122.48069566246946,252.96139132493892,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a0,-39.38356898389918,122.48069566247004,252.96139132494008,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a1,0.060408737465726406,122.48069566247004,252.96139132494008,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a4,107.21573764536942,122.48069566247004,252.96139132494008,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,sd,9.929380811787533,122.48069566247004,252.96139132494008,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a0,-39.38356872282202,122.48069566246951,252.96139132493903,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a1,0.06040873643870928,122.48069566246951,252.96139132493903,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,a4,107.21570064563986,122.48069566246951,252.96139132493903,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,constant_sd_objective_function,cma_result,sd,9.929381763590914,122.48069566246951,252.96139132493903,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a0,-39.385236935492685,122.48069835288301,254.96139670576602,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a1,0.060410019348594766,122.48069835288301,254.96139670576602,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a4,107.20164493179522,122.48069835288301,254.96139670576602,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,sd,9.927909183167003,122.48069835288301,254.96139670576602,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,scale_CO2,1.0828328387226399e-7,122.48069835288301,254.96139670576602,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a0,-39.3856206086769,122.48069918497465,254.9613983699493,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a1,0.06041056650640568,122.48069918497465,254.9613983699493,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a4,107.27023719332163,122.48069918497465,254.9613983699493,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,sd,9.928449452498196,122.48069918497465,254.9613983699493,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,scale_CO2,1.1792802736838965e-7,122.48069918497465,254.9613983699493,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a0,-39.39019437962992,122.48069715658588,254.96139431317175,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a1,0.06041292518002238,122.48069715658588,254.96139431317175,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a4,107.25471826396148,122.48069715658588,254.96139431317175,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,sd,9.92958726621242,122.48069715658588,254.96139431317175,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,scale_CO2,4.9725022363708904e-8,122.48069715658588,254.96139431317175,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a0,-39.37873475342275,122.48069837109577,254.96139674219154,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a1,0.0604046729945409,122.48069837109577,254.96139674219154,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a4,107.25755790214714,122.48069837109577,254.96139674219154,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,sd,9.929450889597527,122.48069837109577,254.96139674219154,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,scale_CO2,7.935877520583771e-8,122.48069837109577,254.96139674219154,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a0,-39.3900942263478,122.4806977067683,254.9613954135366,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a1,0.060412689230240145,122.4806977067683,254.9613954135366,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a4,107.26184184551022,122.4806977067683,254.9613954135366,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,sd,9.930840548322909,122.4806977067683,254.9613954135366,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,scale_CO2,3.087152190671778e-8,122.4806977067683,254.9613954135366,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a0,-39.38076284204209,122.48069817861285,254.9613963572257,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a1,0.060407439118304034,122.48069817861285,254.9613963572257,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a4,107.20665188326979,122.48069817861285,254.9613963572257,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,sd,9.930247105139268,122.48069817861285,254.9613963572257,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,scale_CO2,1.2184588725281692e-7,122.48069817861285,254.9613963572257,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a0,-39.38168017565732,122.48069877777371,254.96139755554742,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a1,0.06040733343547589,122.48069877777371,254.96139755554742,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a4,107.18284779695006,122.48069877777371,254.96139755554742,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,sd,9.9291774494539,122.48069877777371,254.96139755554742,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,scale_CO2,1.5640018693937834e-7,122.48069877777371,254.96139755554742,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a0,-39.37619378570395,122.48069898010213,254.96139796020427,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a1,0.060403461559927325,122.48069898010213,254.96139796020427,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a4,107.22631653649836,122.48069898010213,254.96139796020427,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,sd,9.929214356271538,122.48069898010213,254.96139796020427,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,scale_CO2,1.6434098088368415e-7,122.48069898010213,254.96139796020427,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a0,-39.38671467489098,122.48069790505764,254.96139581011528,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a1,0.06041123161996998,122.48069790505764,254.96139581011528,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a4,107.23116384862794,122.48069790505764,254.96139581011528,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,sd,9.929008538467784,122.48069790505764,254.96139581011528,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,scale_CO2,1.1720691388065616e-7,122.48069790505764,254.96139581011528,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a0,-39.3881188970347,122.48070044907578,254.96140089815157,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a1,0.060410864281706195,122.48070044907578,254.96140089815157,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,a4,107.20952107422033,122.48070044907578,254.96140089815157,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,sd,9.931704673333984,122.48070044907578,254.96140089815157,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio,CO2_variable_objective_function,cma_result,scale_CO2,1.5508692431012082e-7,122.48070044907578,254.96140089815157,Covariance matrix is not numerically positive definite.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a0,-39.992106022406006,122.36898021759427,254.73796043518854,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a1,0.06083602815677731,122.36898021759427,254.73796043518854,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a2,-0.0701859943954739,122.36898021759427,254.73796043518854,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a4,112.88822783354652,122.36898021759427,254.73796043518854,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,sd,9.896242692181481,122.36898021759427,254.73796043518854,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a0,-39.99210534667782,122.36898021759428,254.73796043518857,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a1,0.06083602751139024,122.36898021759428,254.73796043518857,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a2,-0.07018596404088162,122.36898021759428,254.73796043518857,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a4,112.88820767348273,122.36898021759428,254.73796043518857,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,sd,9.896243279837167,122.36898021759428,254.73796043518857,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a0,-39.99210512308713,122.36898021759421,254.73796043518843,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a1,0.060836027788338486,122.36898021759421,254.73796043518843,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a2,-0.07018593487112534,122.36898021759421,254.73796043518843,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a4,112.88821859003264,122.36898021759421,254.73796043518843,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,sd,9.896243209554253,122.36898021759421,254.73796043518843,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a0,-39.99210563467335,122.36898021759418,254.73796043518837,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a1,0.06083602805349285,122.36898021759418,254.73796043518837,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a2,-0.0701859397705733,122.36898021759418,254.73796043518837,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a4,112.88821110535667,122.36898021759418,254.73796043518837,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,sd,9.896243097847698,122.36898021759418,254.73796043518837,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a0,-39.99210619766143,122.36898021759423,254.73796043518846,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a1,0.0608360284640034,122.36898021759423,254.73796043518846,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a2,-0.07018598362344619,122.36898021759423,254.73796043518846,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a4,112.88822069617822,122.36898021759423,254.73796043518846,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,sd,9.896243347357384,122.36898021759423,254.73796043518846,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a0,-39.99210615782408,122.36898021759431,254.73796043518863,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a1,0.06083602831901177,122.36898021759431,254.73796043518863,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a2,-0.07018594254986144,122.36898021759431,254.73796043518863,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a4,112.88822289973325,122.36898021759431,254.73796043518863,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,sd,9.896243557935966,122.36898021759431,254.73796043518863,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a0,-39.99210748992999,122.36898021759436,254.7379604351887,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a1,0.060836029404671074,122.36898021759436,254.7379604351887,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a2,-0.07018588466004205,122.36898021759436,254.7379604351887,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a4,112.88822601974778,122.36898021759436,254.7379604351887,Standard deviation below tolerance in all coordinates.,FALSE
G8170002,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,cma_result,sd,9.896242824466304,122.36898021759436,254.7379604351887,Standard deviation below tolerance in all coordinates.,FALSE
