gauge,streamflow_model,objective_function,parameter,parameter_values
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-277.0424066391454
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,1.0699545124873697e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.44590189372651157
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,7.785124169261453e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,21.251227608867183
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-166.94783272807237
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.06257716434493514
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.3584740581835164
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.2945214998807121
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,4.9597379464212764e-06
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-166.94783272807237
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.06257716434493514
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.3584740581835164
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.2945214998807121
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,4.9597379464212764e-06
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-166.94783272807237
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.06257716434493514
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.3584740581835164
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.2945214998807121
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,4.9597379464212764e-06
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-113.45864734131828
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.0026711731033044212
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.4966106075258796
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,531.7591686320205
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,1.9360733979778685e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-113.45864734131828
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.0026711731033044212
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.4966106075258796
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,531.7591686320205
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,1.9360733979778685e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-113.45864799261398
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,2.496523082428756e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.4966105922635953
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,531.7592415141064
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,1.936073283318613e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-113.45864799261398
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,2.496523082428756e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.4966105922635953
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,531.7592415141064
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,1.936073283318613e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-113.45864799261398
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,2.496523082428756e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.4966105922635953
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,531.7592415141064
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,1.936073283318613e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-113.45864799261398
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,2.496523082428756e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.4966105922635953
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,531.7592415141064
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,1.936073283318613e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-113.45864799261398
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,2.496523082428756e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.4966105922635953
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,531.7592415141064
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,1.936073283318613e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,16.752147042296485
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.1344259063323262
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.8565992140380285
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.03266021385528073
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,6.303611331055392e-8
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,16.752147042296485
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.1344259063323262
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.8565992140380285
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.03266021385528073
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,6.303611331055392e-8
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,16.752147042296485
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.1344259063323262
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.8565992140380285
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.03266021385528073
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,6.303611331055392e-8
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-285.0562767339185
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,7.443691490177926e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.08398407480850612
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.2656750702986092e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,757.1832907984569
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-285.0562767339185
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,7.443691490177926e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.08398407480850612
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.2656750702986092e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,757.1832907984569
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-234.65822066254512
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,8.049219314613219e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.2052738128451318
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,5.050978279397053e-8
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,231.34450541374378
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-234.65822634241815
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,3.296927359608748e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.20527382800768124
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,4.822072082984889
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,231.34450547521448
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-25.338181031481724
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,1.790856930142067e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.39679421141200566
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.09897991500407452
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,110.77568478465186
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-63.48151862045509
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,1.3366982130594093e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.4231898844437545
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.006551616277405778
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,2.0295776677900967
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,79.23776201987954
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,1.8166850789533073e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.729584259107716
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.0017242863030811142
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,5.839927265873295
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-282.0045107130283
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.73025182795757e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.6165588955265121
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,541.1082241083468
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,52.78411481625015
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-282.0045107130283
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.73025182795757e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.6165588955265121
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,541.1082241083468
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,52.78411481625015
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-282.0045107130283
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.73025182795757e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.6165588955265121
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,541.1082241083468
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,52.78411481625015
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-282.0045107130283
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.73025182795757e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.6165588955265121
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,541.1082241083468
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,52.78411481625015
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-147.14750068402338
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.730252606945042e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.616558904822139
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,5.845803997485273e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,52.784105995901776
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-147.14750068402338
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.730252606945042e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.616558904822139
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,5.845803997485273e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,52.784105995901776
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-147.14750068402338
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.730252606945042e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.616558904822139
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,5.845803997485273e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,52.784105995901776
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-147.14750068402338
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.730252606945042e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.616558904822139
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,5.845803997485273e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,52.784105995901776
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-147.14750068402338
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.730252606945042e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.616558904822139
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,5.845803997485273e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,52.784105995901776
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-147.14750068402338
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.730252606945042e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.616558904822139
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,5.845803997485273e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,52.784105995901776
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-94.02776433258359
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.2466257308492993e-4
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.1421620659590593
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-94.02776433258359
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.2466257308492993e-4
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.1421620659590593
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-94.02776433258359
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.2466257308492993e-4
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.1421620659590593
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-94.02776433258359
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.2466257308492993e-4
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.1421620659590593
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-94.02776433258359
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.2466257308492993e-4
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.1421620659590593
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-94.02776433258359
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.2466257308492993e-4
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.1421620659590593
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-94.02776433258359
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.2466257308492993e-4
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.1421620659590593
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-94.02776433258359
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.2466257308492993e-4
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.1421620659590593
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-94.02776433258359
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.2466257308492993e-4
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.1421620659590593
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-94.02776433258359
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.2466257308492993e-4
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.1421620659590593
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,30.85571945442888
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,0.07383818898472422
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,111.53018133947862
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,30.85571945442888
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,0.07383818898472422
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,111.53018133947862
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,30.85571945442888
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,0.07383818898472422
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,111.53018133947862
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,30.85571945442888
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,0.07383818898472422
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,111.53018133947862
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,30.85571945442888
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,0.07383818898472422
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,111.53018133947862
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-204.54526029507318
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,4.8878169400346346e-5
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,111.53018669276686
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-204.54526029507318
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,4.8878169400346346e-5
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,111.53018669276686
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-204.54525664140982
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.063722820866377e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,111.53021070119073
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-204.54525406280175
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,2.6404662671307443e-6
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,111.53017671073391
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-204.54525659573494
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.1170993222179979e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,111.53020142784627
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-190.7964039482918
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.7704395713107454e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.0049534793879678915
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-190.7964039482918
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.7704395713107454e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.0049534793879678915
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-190.7964039482918
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.7704395713107454e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.0049534793879678915
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-190.7964039482918
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.7704395713107454e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.0049534793879678915
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-190.79641221655243
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,3.139638899760705e-6
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,51.46542113832359
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-190.79641221655243
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,3.139638899760705e-6
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,51.46542113832359
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-190.79641221655243
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,3.139638899760705e-6
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,51.46542113832359
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-190.79641221655243
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,3.139638899760705e-6
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,51.46542113832359
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-190.79641221655243
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,3.139638899760705e-6
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,51.46542113832359
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-190.79641221655243
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,3.139638899760705e-6
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,51.46542113832359
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,69.02940745732047
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,4.972696230100202e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,3.591761679543028e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,69.02940745732047
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,4.972696230100202e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,3.591761679543028e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,69.02940745732047
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,4.972696230100202e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,3.591761679543028e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,69.02940745732047
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,4.972696230100202e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,3.591761679543028e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,69.02940745732047
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,4.972696230100202e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,3.591761679543028e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,69.02940745732047
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,4.972696230100202e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,3.591761679543028e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,69.02940745732047
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,4.972696230100202e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,3.591761679543028e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,69.02940745732047
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,4.972696230100202e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,3.591761679543028e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,69.02940745732047
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,4.972696230100202e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,3.591761679543028e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,69.02940745732047
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,4.972696230100202e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,3.591761679543028e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-238.2077598588574
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,5.435338832813473e-4
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,6.468359208186121
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-238.2077598588574
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,5.435338832813473e-4
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,6.468359208186121
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-238.2077598588574
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,5.435338832813473e-4
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,6.468359208186121
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-238.2077598588574
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,5.435338832813473e-4
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,6.468359208186121
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-238.20775305800572
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,5.435338776630484e-4
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,31.12755848857075
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-272.75651291323703
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,0.0014722000171719114
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,56.2393449732751
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-119.52290691968622
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.6393193018250338e-6
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,495.45199297683746
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-119.52290691968622
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.6393193018250338e-6
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,495.45199297683746
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-119.52290691968622
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.6393193018250338e-6
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,495.45199297683746
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-119.52290691968622
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,1.6393193018250338e-6
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,495.45199297683746
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-20.985283725492764
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,2.8838131498856696e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,4.176996901972052e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-20.985283725492764
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,2.8838131498856696e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,4.176996901972052e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-20.985283725492764
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,2.8838131498856696e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,4.176996901972052e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-20.985283725492764
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,2.8838131498856696e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,4.176996901972052e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-20.985283725492764
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,2.8838131498856696e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,4.176996901972052e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-20.985283725492764
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,2.8838131498856696e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,4.176996901972052e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-20.985283725492764
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,2.8838131498856696e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,4.176996901972052e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-20.985283725492764
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,2.8838131498856696e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,4.176996901972052e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-20.985283725492764
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,2.8838131498856696e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,4.176996901972052e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-20.985283725492764
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,2.8838131498856696e-7
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,4.176996901972052e-8
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-230.29953910401963
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,0.023211199654191984
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.0024840735312581658
104001A,streamflow_model_precip_only,constant_sd_objective_function,a0,-230.29953910401963
104001A,streamflow_model_precip_only,constant_sd_objective_function,a1,0.023211199654191984
104001A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.0024840735312581658
