gauge,streamflow_model,objective_function,parameter,parameter_values
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-196.2721894726333
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.209689210980898e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.2049618052328303
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,3.154349685879726
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,94.91496392882316
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-196.2721894726333
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.209689210980898e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.2049618052328303
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,3.154349685879726
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-239.2586456997782
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-184.55260532227396
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.0895009975198113
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.9228922194715978
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,2.546461925258452
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-239.258651016038
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-184.55260900093583
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.0895009896810421
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.00123259607177227
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,2.5464618633982887
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,61.00740513055126
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,54.498575831694495
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.6636853891306272
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,11.505058632257338
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,209.9470732380381
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,38.68707480399519
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-81.50444043635474
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.05459055957076279
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.04887005550788408
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.0793430162157458
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,38.68707480399519
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-81.50444043635474
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.05459055957076279
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.04887005550788408
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.0793430162157458
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,38.68707480399519
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-81.50444043635474
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.05459055957076279
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.04887005550788408
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.0793430162157458
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,38.68707480399519
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-81.50444043635474
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.05459055957076279
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.04887005550788408
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.0793430162157458
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,38.68707480399519
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-81.50444043635474
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.05459055957076279
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.04887005550788408
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.0793430162157458
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,38.68707480399519
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-81.50444043635474
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.05459055957076279
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.04887005550788408
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.0793430162157458
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,38.68707480399519
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-81.50444043635474
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.05459055957076279
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.04887005550788408
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.0793430162157458
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,38.68707480399519
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-81.50444043635474
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.05459055957076279
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.04887005550788408
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.0793430162157458
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,38.68707480399519
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-81.50444043635474
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.05459055957076279
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.04887005550788408
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.0793430162157458
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-191.14468103695975
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-89.44997169673306
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,2.2879896100140287e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,6.142295458414427e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,9.53837695474852e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-191.14469192206695
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-89.44997280167311
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,5.796825956317864e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,37.66241309488842
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,9.538374777156532e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-191.14469192206695
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-89.44997280167311
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,5.796825956317864e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,37.66241309488842
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,9.538374777156532e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-191.14469192206695
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-89.44997280167311
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,5.796825956317864e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,37.66241309488842
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,9.538374777156532e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-191.14469192206695
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-89.44997280167311
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,5.796825956317864e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,37.66241309488842
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,9.538374777156532e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-191.1446899020121
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-89.44997266984603
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.0867466366748293e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,37.66241006338772
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,9.538372828775275e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-191.1446899020121
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-89.44997266984603
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.0867466366748293e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,37.66241006338772
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,9.538372828775275e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-191.1446899020121
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-89.44997266984603
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.0867466366748293e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,37.66241006338772
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,9.538372828775275e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-191.1446899020121
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-89.44997266984603
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.0867466366748293e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,37.66241006338772
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,9.538372828775275e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-191.1446899020121
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-89.44997266984603
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.0867466366748293e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,37.66241006338772
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,9.538372828775275e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,43.430845144580985
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-27.86699866325029
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.03820357195374709
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.2203234975548444
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,314.87923289036684
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,43.4308422608201
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-27.86699398902499
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.0034184014359538
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.2203234543759142
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,314.879233255125
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,11.138791824361988
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-150.51743288757137
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,2.116094238386094e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,310.00692179975397
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,7.808079066011675
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-30.63800539185877
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-184.47731893884136
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.086453078634688e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,4.6220823681806345e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,4.993072700710566
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-30.63800539185877
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-184.47731893884136
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.086453078634688e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,4.6220823681806345e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,4.993072700710566
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-30.63800539185877
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-184.47731893884136
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.086453078634688e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,4.6220823681806345e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,4.993072700710566
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-30.638009971807374
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-184.47732596540945
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.00195640476761437
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,4.622083867665736e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.8440316039961355
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-30.638009971807374
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-184.47732596540945
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.00195640476761437
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,4.622083867665736e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.8440316039961355
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-30.638009971807374
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-184.47732596540945
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.00195640476761437
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,4.622083867665736e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.8440316039961355
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-30.638009971807374
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-184.47732596540945
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.00195640476761437
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,4.622083867665736e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.8440316039961355
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-113.34668535648623
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-183.193613752786
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.2972726571425775
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,2.933519520552545e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,2.3215731300492665e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-113.34668535648623
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-183.193613752786
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.2972726571425775
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,2.933519520552545e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,2.3215731300492665e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-113.34668535648623
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-183.193613752786
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.2972726571425775
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,2.933519520552545e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,2.3215731300492665e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-113.34668535648623
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-183.193613752786
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.2972726571425775
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,2.933519520552545e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,2.3215731300492665e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-113.34668535648623
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-183.193613752786
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.2972726571425775
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,2.933519520552545e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,2.3215731300492665e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-113.34668535648623
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-183.193613752786
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.2972726571425775
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,2.933519520552545e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,2.3215731300492665e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-113.34668535648623
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-183.193613752786
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.2972726571425775
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,2.933519520552545e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,2.3215731300492665e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-113.34668535648623
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-183.193613752786
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.2972726571425775
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,2.933519520552545e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,2.3215731300492665e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-113.34668535648623
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-183.193613752786
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.2972726571425775
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,2.933519520552545e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,2.3215731300492665e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-20.3492258738151
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-241.69374743830036
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.22094561251457237
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,166.34789851697113
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.0816468060052797e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,80.12461230296628
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,79.14180900936395
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.6573232749690853e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.1257131182605598
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,55.22903877245384
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,80.12461230296628
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,79.14180900936395
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.6573232749690853e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.1257131182605598
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,55.22903877245384
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,80.12461230296628
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,79.14180900936395
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.6573232749690853e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.1257131182605598
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,55.22903877245384
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,80.12461230296628
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,79.14180900936395
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.6573232749690853e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.1257131182605598
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,55.22903877245384
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-51.70957652777764
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,79.14180888264411
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.65732327376881e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,25.244653585210564
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,49.873270782873085
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,45.79016504136854
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-90.42682466621778
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.6573232183014689e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,4.2569345607329154e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,49.873278149854045
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,45.79016504136854
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-90.42682466621778
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.6573232183014689e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,4.2569345607329154e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,49.873278149854045
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,67.80319498908335
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-90.42682609390974
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.6573232907116458e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,4.2569349112987206e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,49.87329036287342
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,67.80319498908335
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-90.42682609390974
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.6573232907116458e-7
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,4.2569349112987206e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,49.87329036287342
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,40.48089851160228
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,27.18335625597598
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.7873224118409187e-8
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,6.0215695879761375
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,28.43291985858552
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-18.089797390317017
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-134.9241228877142
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.02383746648049281
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.01557721354918801
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.1532619814157205e-6
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-143.59663221864858
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-44.21608320118921
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.5519833245872008e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.08069120850385142
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,42.67823458042448
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,-143.59663519115347
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-84.2712953534834
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,1.551982929656538e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.08069122675886545
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,42.67822053236519
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,85.3197079855284
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-84.27128664810178
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.01329344675962362
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.08069122094952712
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,42.67822331461373
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,85.3197079855284
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-84.27128664810178
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.01329344675962362
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.08069122094952712
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,42.67822331461373
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,85.31970546715792
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-139.14081979107357
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,0.013293447916994
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.08069119956876943
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,42.67823297474525
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,85.31970262662827
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-262.49379464395093
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,3.014975453833433e-5
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.08069119723896365
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.237908408604158
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,85.31969439897597
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-262.4937953377252
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a1,3.822858531640548e-4
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,sd,0.08069118289853706
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,scale_CO2,1.2379080221931342
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_d,85.31969439897597
105102A,streamflow_model_drought_precip_only,CO2_variable_objective_function,a0_n,-262.4937953377252
